planner,family,scene_idx,seed,success,steps,path_length,n_contacts,n_sensed
bug2,collision_shortcut,76,76,True,123,7.343633,0,11
bug2,sparse,77,77,True,56,3.812124,0,0
bug2,cluttered,77,77,True,60,3.812124,0,4
bug2,collision_required,77,77,True,177,10.227668,0,26
bug2,collision_shortcut,77,77,True,131,7.887624,0,11
bug2,sparse,78,78,True,70,4.37329,0,4
bug2,cluttered,78,78,True,105,6.168306,0,10
bug2,collision_required,78,78,True,290,17.798336,0,32
bug2,collision_shortcut,78,78,True,77,4.628433,0,7
bug2,sparse,79,79,True,54,3.620492,0,1
bug2,cluttered,79,79,True,63,3.825282,0,6
bug2,collision_required,79,79,True,255,15.156655,0,33
bug2,collision_shortcut,79,79,True,106,6.33246,0,8
bug2,sparse,80,80,True,89,5.644259,0,3
bug2,cluttered,80,80,True,103,6.211333,0,9
bug2,collision_required,80,80,True,274,16.707097,0,31
bug2,collision_shortcut,80,80,True,100,6.244782,0,5
bug2,sparse,81,81,True,54,3.64868,0,0
bug2,cluttered,81,81,True,186,12.027555,0,14
bug2,collision_required,81,81,False,801,7.608306,0,8
bug2,collision_shortcut,81,81,True,81,4.937083,0,5
bug2,sparse,82,82,True,60,3.969081,0,2
bug2,cluttered,82,82,True,92,5.499197,0,13
bug2,collision_required,82,82,False,801,12.535959,0,18
bug2,collision_shortcut,82,82,True,135,8.218051,0,8
bug2,sparse,83,83,True,80,5.173809,0,3
bug2,cluttered,83,83,True,83,5.18936,0,5
bug2,collision_required,83,83,True,214,12.786673,0,31
bug2,collision_shortcut,83,83,True,106,6.760164,0,7
bug2,sparse,84,84,True,102,6.459351,0,6
bug2,cluttered,84,84,True,115,6.395122,0,15
bug2,collision_required,84,84,True,575,37.899234,0,31
bug2,collision_shortcut,84,84,True,129,7.861088,0,9
bug2,sparse,85,85,True,82,5.382645,0,2
bug2,cluttered,85,85,True,60,3.73015,0,5
bug2,collision_required,85,85,True,294,18.217112,0,36
bug2,collision_shortcut,85,85,True,98,6.094023,0,8
bug2,sparse,86,86,True,58,3.803026,0,2
bug2,cluttered,86,86,True,73,3.997539,0,10
bug2,collision_required,86,86,True,311,19.262836,0,32
bug2,collision_shortcut,86,86,True,95,5.745212,0,7
bug2,sparse,87,87,True,65,3.965824,0,5
bug2,cluttered,87,87,True,82,4.767089,0,8
bug2,collision_required,87,87,False,801,7.881023,0,12
bug2,collision_shortcut,87,87,True,82,5.063202,0,6
bug2,sparse,88,88,True,104,6.694405,0,4
bug2,cluttered,88,88,True,145,8.910083,0,11
bug2,collision_required,88,88,True,245,14.383364,0,30
bug2,collision_shortcut,88,88,True,81,4.970939,0,6
bug2,sparse,89,89,True,125,8.279684,0,4
bug2,cluttered,89,89,True,128,7.93011,0,10
bug2,collision_required,89,89,True,243,14.393862,0,31
bug2,collision_shortcut,89,89,True,105,6.487723,0,9
bug2,sparse,90,90,True,86,5.195676,0,4
bug2,cluttered,90,90,True,108,6.564961,0,10
bug2,collision_required,90,90,True,230,14.044574,0,27
bug2,collision_shortcut,90,90,True,89,5.367976,0,6
bug2,sparse,91,91,True,84,5.125978,0,6
bug2,cluttered,91,91,True,89,5.063252,0,11
bug2,collision_required,91,91,True,203,12.271126,0,25
