planner,family,scene_idx,seed,success,steps,path_length,n_contacts,n_sensed
dstar_lite,collision_shortcut,34,34,True,113,5.955814,0,7
dstar_lite,sparse,35,35,True,111,6.065096,0,1
dstar_lite,cluttered,35,35,True,105,5.309849,0,11
dstar_lite,collision_required,35,35,True,231,11.841859,0,21
dstar_lite,collision_shortcut,35,35,True,103,5.344524,0,8
dstar_lite,sparse,36,36,True,95,5.192438,0,2
dstar_lite,cluttered,36,36,True,99,5.198829,0,6
dstar_lite,collision_required,36,36,True,410,21.40957,0,34
dstar_lite,collision_shortcut,36,36,True,99,5.242966,0,4
dstar_lite,sparse,37,37,True,94,5.020395,0,3
dstar_lite,cluttered,37,37,True,86,4.432432,0,5
dstar_lite,collision_required,37,37,True,218,11.3287,0,16
dstar_lite,collision_shortcut,37,37,True,117,6.137423,0,6
dstar_lite,sparse,38,38,True,89,4.922761,0,1
dstar_lite,cluttered,38,38,True,89,4.777905,0,3
dstar_lite,collision_required,38,38,True,214,11.147027,0,17
dstar_lite,collision_shortcut,38,38,True,110,5.669304,0,8
dstar_lite,sparse,39,39,True,75,3.865932,0,3
dstar_lite,cluttered,39,39,True,77,3.865932,0,6
dstar_lite,collision_required,39,39,True,309,16.14853,0,25
dstar_lite,collision_shortcut,39,39,True,140,7.307982,0,10
dstar_lite,sparse,40,40,True,105,5.863574,0,2
dstar_lite,cluttered,40,40,True,115,6.06713,0,8
dstar_lite,collision_required,40,40,True,279,14.040841,0,27
dstar_lite,collision_shortcut,40,40,True,111,5.83189,0,4
dstar_lite,sparse,41,41,True,89,4.831494,0,2
dstar_lite,cluttered,41,41,True,96,4.888437,0,8
dstar_lite,collision_required,41,41,True,403,21.084261,0,26
dstar_lite,collision_shortcut,41,41,True,124,6.397478,0,9
dstar_lite,sparse,42,42,True,88,4.729218,0,4
dstar_lite,cluttered,42,42,True,159,8.334324,0,12
dstar_lite,collision_required,42,42,True,317,16.53979,0,22
dstar_lite,collision_shortcut,42,42,True,108,5.828584,0,5
dstar_lite,sparse,43,43,True,121,6.374071,0,5
dstar_lite,cluttered,43,43,True,124,6.325827,0,10
dstar_lite,collision_required,43,43,False,200,10.336135,0,13
dstar_lite,collision_shortcut,43,43,True,121,6.425593,0,4
dstar_lite,sparse,44,44,True,103,5.554817,0,4
dstar_lite,cluttered,44,44,True,108,5.681446,0,8
dstar_lite,collision_required,44,44,True,222,11.354881,0,22
dstar_lite,collision_shortcut,44,44,True,110,5.679887,0,9
dstar_lite,sparse,45,45,True,112,5.941085,0,5
dstar_lite,cluttered,45,45,True,119,6.077276,0,10
dstar_lite,collision_required,45,45,True,272,13.763518,0,24
dstar_lite,collision_shortcut,45,45,True,112,5.931917,0,7
dstar_lite,sparse,46,46,True,111,6.055343,0,4
dstar_lite,cluttered,46,46,True,123,6.144669,0,13
dstar_lite,collision_required,46,46,True,267,13.686569,0,20
dstar_lite,collision_shortcut,46,46,True,153,7.943261,0,12
dstar_lite,sparse,47,47,True,105,5.736165,0,2
dstar_lite,cluttered,47,47,True,117,6.193549,0,7
dstar_lite,collision_required,47,47,True,349,18.290074,0,25
dstar_lite,collision_shortcut,47,47,True,127,6.67831,0,9
dstar_lite,sparse,48,48,True,100,5.451979,0,1
dstar_lite,cluttered,48,48,True,103,5.470775,0,4
dstar_lite,collision_required,48,48,True,228,11.620816,0,21
dstar_lite,collision_shortcut,48,48,True,126,6.571237,0,8
dstar_lite,sparse,49,49,True,103,5.724376,0,3
dstar_lite,cluttered,49,49,True,123,6.667144,0,6
dstar_lite,collision_required,49,49,False,501,26.687002,0,32
dstar_lite,collision_shortcut,49,49,True,107,5.949667,0,2
dstar_lite,sparse,50,50,True,97,5.265723,0,1
dstar_lite,cluttered,50,50,True,99,5.214807,0,4
dstar_lite,collision_required,50,50,True,277,14.292872,0,24
dstar_lite,collision_shortcut,50,50,True,122,6.490368,0,6
dstar_lite,sparse,51,51,True,87,4.652026,0,2
dstar_lite,cluttered,51,51,True,86,4.394868,0,6
dstar_lite,collision_required,51,51,True,238,12.514277,0,18
dstar_lite,collision_shortcut,51,51,True,152,7.872226,0,11
dstar_lite,sparse,52,52,True,84,4.463846,0,3
dstar_lite,cluttered,52,52,True,86,4.4309,0,5
dstar_lite,collision_required,52,52,False,194,9.965705,0,14
dstar_lite,collision_shortcut,52,52,True,95,5.00213,0,4
dstar_lite,sparse,53,53,True,157,8.435051,0,5
dstar_lite,cluttered,53,53,True,182,9.563919,0,11
dstar_lite,collision_required,53,53,True,303,15.687997,0,24
dstar_lite,collision_shortcut,53,53,True,161,8.531728,0,8
dstar_lite,sparse,54,54,True,81,4.224639,0,2
dstar_lite,cluttered,54,54,True,83,4.224639,0,4
dstar_lite,collision_required,54,54,True,238,12.104286,0,21
dstar_lite,collision_shortcut,54,54,True,114,6.113909,0,5
dstar_lite,sparse,55,55,True,95,5.141106,0,3
dstar_lite,cluttered,55,55,True,98,5.126703,0,6
dstar_lite,collision_required,55,55,True,370,19.343034,0,26
dstar_lite,collision_shortcut,55,55,True,97,5.075787,0,6
dstar_lite,sparse,56,56,True,115,6.029279,0,4
dstar_lite,cluttered,56,56,True,113,5.909514,0,7
dstar_lite,collision_required,56,56,False,294,15.303426,0,20
dstar_lite,collision_shortcut,56,56,True,109,5.693953,0,4
dstar_lite,sparse,57,57,True,119,6.17076,0,5
dstar_lite,cluttered,57,57,True,117,6.017208,0,7
dstar_lite,collision_required,57,57,True,210,10.737666,0,20
dstar_lite,collision_shortcut,57,57,True,129,6.749205,0,4
dstar_lite,sparse,58,58,True,75,4.129927,0,0
dstar_lite,cluttered,58,58,True,102,5.321065,0,7
dstar_lite,collision_required,58,58,True,282,14.729216,0,22
dstar_lite,collision_shortcut,58,58,True,104,5.540417,0,4
dstar_lite,sparse,59,59,True,160,8.585423,0,7
dstar_lite,cluttered,59,59,True,196,10.139143,0,15
dstar_lite,collision_required,59,59,True,184,9.828058,0,10
dstar_lite,collision_shortcut,59,59,True,178,9.424288,0,9
dstar_lite,sparse,60,60,True,86,4.687782,0,2
dstar_lite,cluttered,60,60,True,92,4.788493,0,5
dstar_lite,collision_required,60,60,True,292,15.145963,0,23
dstar_lite,collision_shortcut,60,60,True,138,7.491028,0,2
dstar_lite,sparse,61,61,True,138,7.503463,0,2
dstar_lite,cluttered,61,61,True,175,9.05616,0,10
dstar_lite,collision_required,61,61,False,283,14.585533,0,19
dstar_lite,collision_shortcut,61,61,True,137,7.173334,0,7
dstar_lite,sparse,62,62,True,160,8.768485,0,2
dstar_lite,cluttered,62,62,True,164,8.838304,0,7
dstar_lite,collision_required,62,62,True,253,13.28186,0,21
dstar_lite,collision_shortcut,62,62,True,152,8.125212,0,5
dstar_lite,sparse,63,63,True,79,4.36349,0,3
dstar_lite,cluttered,63,63,True,91,4.716394,0,6
dstar_lite,collision_required,63,63,True,373,19.832677,0,25
dstar_lite,collision_shortcut,63,63,True,111,5.89942,0,4
dstar_lite,sparse,64,64,True,84,4.467416,0,4
dstar_lite,cluttered,64,64,True,136,7.183723,0,10
dstar_lite,collision_required,64,64,True,232,11.932713,0,22
dstar_lite,collision_shortcut,64,64,True,128,6.846634,0,7
dstar_lite,sparse,65,65,True,104,5.663091,0,2
dstar_lite,cluttered,65,65,True,105,5.544228,0,7
dstar_lite,collision_required,65,65,True,235,12.119703,0,20
dstar_lite,collision_shortcut,65,65,True,106,5.810374,0,6
dstar_lite,sparse,66,66,True,84,4.527492,0,2
dstar_lite,cluttered,66,66,True,211,10.96928,0,18
dstar_lite,collision_required,66,66,True,293,15.211848,0,20
dstar_lite,collision_shortcut,66,66,True,125,6.485342,0,8
dstar_lite,sparse,67,67,True,114,6.122693,0,4
dstar_lite,cluttered,67,67,True,118,6.101123,0,9
dstar_lite,collision_required,67,67,True,261,13.788677,0,18
dstar_lite,collision_shortcut,67,67,True,147,7.73568,0,10
dstar_lite,sparse,68,68,True,92,4.874344,0,2
dstar_lite,cluttered,68,68,True,97,4.788335,0,10
dstar_lite,collision_required,68,68,True,245,12.365233,0,23
dstar_lite,collision_shortcut,68,68,True,129,7.055181,0,3
dstar_lite,sparse,69,69,True,99,5.363206,0,4
dstar_lite,cluttered,69,69,True,111,5.644446,0,11
dstar_lite,collision_required,69,69,True,231,12.029497,0,19
dstar_lite,collision_shortcut,69,69,True,127,6.902417,0,3
dstar_lite,sparse,70,70,True,121,6.535732,0,2
dstar_lite,cluttered,70,70,True,147,7.813485,0,8
dstar_lite,collision_required,70,70,True,371,19.420586,0,27
dstar_lite,collision_shortcut,70,70,True,136,7.127825,0,7
dstar_lite,sparse,71,71,True,132,7.07186,0,2
dstar_lite,cluttered,71,71,True,134,6.945688,0,8
dstar_lite,collision_required,71,71,False,198,9.893774,0,21
dstar_lite,collision_shortcut,71,71,True,134,7.185249,0,2
dstar_lite,sparse,72,72,True,112,6.029312,0,3
dstar_lite,cluttered,72,72,True,188,9.668892,0,17
dstar_lite,collision_required,72,72,True,293,15.027109,0,25
dstar_lite,collision_shortcut,72,72,True,114,5.940963,0,8
dstar_lite,sparse,73,73,True,82,4.472861,0,3
dstar_lite,cluttered,73,73,True,85,4.530731,0,5
dstar_lite,collision_required,73,73,True,287,14.729776,0,24
dstar_lite,collision_shortcut,73,73,True,111,5.84859,0,5
dstar_lite,sparse,74,74,True,101,5.539791,0,2
dstar_lite,cluttered,74,74,True,102,5.335776,0,6
dstar_lite,collision_required,74,74,True,403,21.237926,0,27
dstar_lite,collision_shortcut,74,74,True,160,8.337564,0,13
dstar_lite,sparse,75,75,True,102,5.494906,0,2
dstar_lite,cluttered,75,75,True,117,6.015046,0,8
dstar_lite,collision_required,75,75,True,182,9.81771,0,11
dstar_lite,collision_shortcut,75,75,True,153,8.041226,0,11
dstar_lite,sparse,76,76,True,111,6.131844,0,2
dstar_lite,cluttered,76,76,True,192,9.86292,0,17
dstar_lite,collision_required,76,76,True,214,11.020018,0,19
dstar_lite,collision_shortcut,76,76,True,118,6.242875,0,9
dstar_lite,sparse,77,77,True,99,5.4029,0,1
dstar_lite,cluttered,77,77,True,99,5.212577,0,5
dstar_lite,collision_required,77,77,True,191,9.800264,0,19
dstar_lite,collision_shortcut,77,77,True,152,8.147348,0,9
dstar_lite,sparse,78,78,True,87,4.740751,0,2
dstar_lite,cluttered,78,78,True,99,5.1192,0,7
dstar_lite,collision_required,78,78,True,280,14.447941,0,26
dstar_lite,collision_shortcut,78,78,True,91,4.740276,0,6
dstar_lite,sparse,79,79,True,97,5.465784,0,1
dstar_lite,cluttered,79,79,True,187,10.001784,0,12
dstar_lite,collision_required,79,79,True,261,13.658709,0,23
dstar_lite,collision_shortcut,79,79,True,142,7.642137,0,4
dstar_lite,sparse,80,80,True,114,6.175529,0,4
dstar_lite,cluttered,80,80,True,127,6.679795,0,9
dstar_lite,collision_required,80,80,True,279,14.466385,0,23
dstar_lite,collision_shortcut,80,80,True,112,5.986277,0,6
dstar_lite,sparse,81,81,True,89,4.89763,0,1
dstar_lite,cluttered,81,81,True,100,5.163384,0,11
dstar_lite,collision_required,81,81,True,404,21.367524,0,25
dstar_lite,collision_shortcut,81,81,True,112,5.7543,0,7
dstar_lite,sparse,82,82,True,92,5.080273,0,1
dstar_lite,cluttered,82,82,True,111,5.71237,0,10
dstar_lite,collision_required,82,82,True,395,20.83366,0,31
dstar_lite,collision_shortcut,82,82,True,156,8.242406,0,8
dstar_lite,sparse,83,83,True,90,4.785011,0,3
dstar_lite,cluttered,83,83,True,89,4.7081,0,3
dstar_lite,collision_required,83,83,True,230,11.96204,0,18
dstar_lite,collision_shortcut,83,83,True,123,6.536156,0,5
dstar_lite,sparse,84,84,True,157,8.421277,0,5
dstar_lite,cluttered,84,84,True,163,8.580332,0,10
dstar_lite,collision_required,84,84,True,442,23.171573,0,30
dstar_lite,collision_shortcut,84,84,True,157,8.332965,0,8
dstar_lite,sparse,85,85,True,97,5.203513,0,3
dstar_lite,cluttered,85,85,True,96,5.08465,0,4
dstar_lite,collision_required,85,85,True,299,15.720055,0,21
dstar_lite,collision_shortcut,85,85,True,105,5.329102,0,8
dstar_lite,sparse,86,86,True,93,5.190593,0,3
dstar_lite,cluttered,86,86,True,106,5.337728,0,12
dstar_lite,collision_required,86,86,False,353,18.094431,0,31
dstar_lite,collision_shortcut,86,86,True,140,7.523249,0,7
dstar_lite,sparse,87,87,True,99,5.296121,0,5
dstar_lite,cluttered,87,87,True,99,5.145758,0,7
dstar_lite,collision_required,87,87,False,135,6.859116,0,13
dstar_lite,collision_shortcut,87,87,True,103,5.326779,0,6
dstar_lite,sparse,88,88,True,93,4.943071,0,2
dstar_lite,cluttered,88,88,True,99,5.065986,0,6
dstar_lite,collision_required,88,88,True,215,10.986826,0,18
dstar_lite,collision_shortcut,88,88,True,102,5.305986,0,6
dstar_lite,sparse,89,89,True,128,7.014013,0,3
