planner,family,scene_idx,seed,success,steps,path_length,n_contacts,n_sensed
bug,sparse,39,39,True,55,3.575294,0,2
bug,cluttered,39,39,True,66,4.039318,0,6
bug,collision_required,39,39,False,501,34.44,0,8
bug,collision_shortcut,39,39,True,128,7.823736,0,12
bug,sparse,40,40,True,56,3.736164,0,1
bug,cluttered,40,40,True,68,4.221937,0,4
bug,collision_required,40,40,True,238,14.448239,0,26
bug,collision_shortcut,40,40,False,501,34.58,0,5
bug,sparse,41,41,True,69,4.282531,0,4
bug,cluttered,41,41,True,67,4.099316,0,5
bug,collision_required,41,41,True,340,21.257451,0,32
bug,collision_shortcut,41,41,False,501,34.3,0,7
bug,sparse,42,42,True,57,3.636236,0,4
bug,cluttered,42,42,True,163,10.233238,0,12
bug,collision_required,42,42,False,501,8.069205,0,11
bug,collision_shortcut,42,42,True,76,4.697868,0,5
bug,sparse,43,43,True,86,5.219149,0,7
bug,cluttered,43,43,True,160,9.740753,0,15
bug,collision_required,43,43,False,501,6.216614,0,11
bug,collision_shortcut,43,43,True,96,5.747843,0,8
bug,sparse,44,44,False,501,34.72,0,3
bug,cluttered,44,44,True,98,5.858625,0,12
bug,collision_required,44,44,False,501,34.44,0,8
bug,collision_shortcut,44,44,True,92,5.192237,0,10
bug,sparse,45,45,True,64,4.277556,0,1
bug,cluttered,45,45,False,501,34.3,0,9
bug,collision_required,45,45,True,200,12.064162,0,24
bug,collision_shortcut,45,45,True,79,4.967531,0,5
bug,sparse,46,46,True,82,5.102764,0,4
bug,cluttered,46,46,True,86,4.891847,0,10
bug,collision_required,46,46,True,203,12.366124,0,21
bug,collision_shortcut,46,46,True,85,4.927587,0,9
bug,sparse,47,47,False,501,4.332244,0,1
bug,cluttered,47,47,True,88,5.127741,0,9
bug,collision_required,47,47,False,501,5.781048,0,9
bug,collision_shortcut,47,47,True,88,5.153589,0,9
bug,sparse,48,48,True,72,4.678004,0,2
bug,cluttered,48,48,True,81,5.078681,0,6
bug,collision_required,48,48,True,191,11.376384,0,23
bug,collision_shortcut,48,48,True,97,5.919096,0,7
bug,sparse,49,49,True,65,4.231939,0,3
bug,cluttered,49,49,True,70,4.270081,0,6
bug,collision_required,49,49,True,250,15.272165,0,26
bug,collision_shortcut,49,49,True,76,4.629952,0,4
bug,sparse,50,50,True,74,4.562005,0,3
bug,cluttered,50,50,True,95,5.924484,0,5
